record_id,Unnamed: 0,title,abstract,label_included,label_abstract_screening,duplicate_record_id,atd
9,8,Nudging physician prescription decisions by partitioning the order set: results of a vignette-based study. ,"Background Healthcare professionals are rapidly adopting electronic health records (EHRs). Within EHRs, seemingly innocuous menu design configurations can influence provider decisions for better or worse.  Objective The purpose of this study was to examine whether the grouping of menu items systematically affects prescribing practices among primary care providers.  Participants We surveyed 166 primary care providers in a research network of practices in the greater Chicago area, of whom 84 responded (51 % response rate). Respondents and non-respondents were similar on all observable dimensions except that respondents were more likely to work in an academic setting.  Design The questionnaire consisted of seven clinical vignettes. Each vignette described typical signs and symptoms for acute respiratory infections, and providers chose treatments from a menu of options. For each vignette, providers were randomly assigned to one of two menu partitions. For antibiotic-inappropriate vignettes, the treatment menu either listed over-the-counter (OTC) medications individually while grouping prescriptions together, or displayed the reverse partition. For antibiotic-appropriate vignettes, the treatment menu either listed narrow-spectrum antibiotics individually while grouping broad-spectrum antibiotics, or displayed the reverse partition.  Main Measures The main outcome was provider treatment choice. For antibiotic-inappropriate vignettes, we categorized responses as prescription drugs or OTC-only options. For antibiotic-appropriate vignettes, we categorized responses as broad- or narrow-spectrum antibiotics.  Key Results Across vignettes, there was an 11.5 percentage point reduction in choosing aggressive treatment options (e.g., broad-spectrum antibiotics) when aggressive options were grouped compared to when those same options were listed individually (95 % CI: 2.9 to 20.1 %"";"" p?=?.008).  Conclusions Provider treatment choice appears to be influenced by the grouping of menu options, suggesting that the layout of EHR order sets is not an arbitrary exercise. The careful crafting of EHR order sets can serve as an important opportunity to improve patient care without constraining physicians’ ability to prescribe what they believe is best for their patients.",1,1,,114.0
57,56,Computerized clinical decision support during medication ordering for long-term care residents with renal insufficiency.,"Objective: To determine whether a computerized clinical decision support system providing patient-specific recommendations in real-time improves the quality of prescribing for long-term care residents with renal insufficiency.  Design: Randomized trial within the long-stay units of a large long-term care facility. Randomization was within blocks by unit type. Alerts related to medication prescribing for residents with renal insufficiency were displayed to prescribers in the intervention units and hidden but tracked in control units.  Measurement: The proportions of final drug orders that were appropriate were compared between intervention and control units within alert categories: (1) recommended medication doses""; (2) recommended administration frequencies; (3) recommendations to avoid the drug; (4) warnings of missing information.  Results: The rates of alerts were nearly equal in the intervention and control units: 2.5 per 1,000 resident days in the intervention units and 2.4 in the control units. The proportions of dose alerts for which the final drug orders were appropriate were similar between the intervention and control units (relative risk 0.95, 95% confidence interval 0.83, 1.1) for the remaining alert categories significantly higher proportions of final drug orders were appropriate in the intervention units: relative risk 2.4 for maximum frequency (1.4, 4.4); 2.6 for drugs that should be avoided (1.4, 5.0);"" and 1.8 for alerts to acquire missing information (1.1, 3.4). Overall, final drug orders were appropriate significantly more often in the intervention units—relative risk 1.2 (1.0, 1.4).  Conclusions: Clinical decision support for physicians prescribing medications for long-term care residents with renal insufficiency can improve the quality of prescribing decisions.",1,1,,117.0
39,38,A computer-based intervention for improving the appropriateness of antiepileptic drug level monitoring,"We designed and implemented 2 automated, computerized screens for use at the time of antiepileptic drug (AED) test order entry to improve appropriateness by reminding physicians when a potentially redundant test was ordered and providing common indications for monitoring and pharmacokinetics of the specific AED. All computerized orders for inpatient serum AED levels during two 3-month periods were included in the study. During the 3-month period after implementation of the automated intervention, 13% of all AED tests ordered were canceled following computerized reminders. For orders appearing redundant, the cancellation rate was 27%. For nonredundant orders, 4% were canceled when information on specific AED monitoring and pharmacokinetics was provided. The cancellation rate was sustained after 4 years. There has been a 19.5% decrease in total AED testing volume since implementation of this intervention, despite a 19.3% increase in overall chemistry test volume. Inappropriateness owing to repeated testing before pharmacologic steady state was reached decreased from 54% of all AED orders to 14.6%. A simple, automated, activity-based intervention targeting a specific test-ordering behavior effectively reduced inappropriate laboratory testing. The sustained benefit supports the idea that computerized interventions may durably affect physician behavior. Computerized delivery of such evidence-based boundary guidelines can help narrow the gap between evidence and practice.",1,1,,122.0
26,25,"Computerized decision support for medication dosing in renal insufficiency: a randomized, controlled trial.","Study objective Emergency physicians prescribe several discharge medications that require dosage adjustment for patients with renal disease. The hypothesis for this research was that decision support in a computerized physician order entry system would reduce the rate of excessive medication dosing for patients with renal impairment.  Methods This was a randomized, controlled trial in an academic emergency department (ED), in which computerized physician order entry was used to write all prescriptions for patients being discharged from the ED. The sample included 42 physicians who were randomized to the intervention (21 physicians) or control (21 physicians) group. The intervention was decision support that provided dosing recommendations for targeted medications for patients aged 18 years and older when the patient's estimated creatinine clearance level was below the threshold for dosage adjustment. The primary outcome was the proportion of targeted medications that were excessively dosed.  Results For 2,783 (46%) of the 6,015 patient visits, the decision support had sufficient information to estimate the patient's creatinine clearance level. The average age of these patients was 46 years, 1,768 (64%) were women, and 1,523 (55%) were black. Decision support was provided 73 times to physicians in the intervention group, who excessively dosed 31 (43%) prescriptions. In comparison, control physicians excessively dosed a significantly larger proportion of medications: 34 of 46, 74% (effect size=31%; 95% confidence interval 14% to 49%;"" P=.001).  Conclusion Emergency physicians often prescribed excessive doses of medications that require dosage adjustment for renal impairment. Computerized physician order entry with decision support significantly reduced excessive dosing of targeted medications.",1,1,,123.0
12,11,Use of a computer to detect and respond to clinical events: its effect on clinician behavior.,"A computer was used to prospectively detect and suggest responses to simple, medication-related events as reflected in a computerized record in a prospective, randomized study of a diabetes clinic with primary-care responsibility. There were two categories of event/suggestions: when the last observation of a test required for medication control was too old, the computer suggested a repeat""; and when an abnormality with therapeutic implications was detected, the computer suggested a specific change in therapeutics. Clinicians responded to 36% of events in the first category with computer reminders and 11% without (P < 0.0001);"" they responded to 28% of events in the second category with computer assistance and 13% without (P < 0.026). For the most clinically significant of these second category events, the difference was even greater: 47% with and 4% without computer assistance (P < 0.0004). I believe that computer detection and response (in the form of reminders) to simple clinical events will change clinician behavior.",1,1,,125.0
3,2,Evaluation of computer based clinical decision support system and risk chart for management of hypertension in primary care: randomised controlled trial.,"Objectives: To investigate the effect of a computer based clinical decision support system and a risk chart on absolute cardiovascular risk, blood pressure, and prescribing of cardiovascular drugs in hypertensive patients.  Design: Cluster randomised controlled trial.  Setting: 27 general practices in Avon.  Participants: 614 patients aged between 60 and 79 years with high blood pressure.  Interventions: Patients were randomised to computer based clinical decision support system plus cardiovascular risk chart""; cardiovascular risk chart alone;"" or usual care.  Main outcome measures: Percentage of patients in each group with a five year cardiovascular risk=10%, systolic blood pressure, diastolic blood pressure, prescribing of cardiovascular drugs.  Results: Patients in the computer based clinical decision support system and chart only groups were no more likely to have cardiovascular risk reduced to below 10% than patients receiving usual care. Patients in the computer based clinical decision support group were more likely to have a cardiovascular risk=10% than chart only patients, odds ratio 2.3 (95% confidence interval 1.1 to 4.8). The chart only group had significantly lower systolic blood pressure compared with the usual care group (difference in means-4.6 mm Hg (95% confidence interval-8.4 to-0.8). Reduction of diastolic blood pressure did not differ between the three groups. The chart only group were twice as likely to be prescribed two classes of cardiovascular drugs and over three times as likely to be prescribed three or more classes of drugs compared with the other groups.  Conclusions: The computer based clinical decision support system did not confer any benefit in absolute risk reduction or blood pressure control and requires further development and evaluation before use in clinical care can be recommended. Use of chart guidelines are associated with a potentially important reduction in systolic blood pressure.",1,1,,129.0
46,45,The effect of registry-based performance feedback via short text messages and traditional postal letters on prescribing parenteral steroids by general practitioners—A randomized controlled trial,"Background It is conjectured that providing feedback on physicians’ prescribing behavior improves quality of drug prescriptions. However, the effectiveness of feedback provision and mode of feedback delivery is not well understood. The objective of this study was to assess and compare the effect of traditional paper letters (TPL) and short text message (STM) feedback on general practitioners’ prescribing behavior of parenteral steroids (PSs).  Methods In a single-blind randomized controlled trial, 906 general practitioners (GPs) having at least 10 monthly prescriptions were randomly recruited into two interventions and one control study arms with 1:1 allocation, stratified by percentage of prescriptions. The intervention was the provision of 3 feedback messages containing prescribing indices in TPL and STM (in the first two arms) versus the control arm (CG) with an interval of 3 months between these messages. We calculated the PS Defined Daily Dose (DDD) for every GP, every month, and compared between the 3 arms, before and after the interventions. The expected primary outcome was to reduce prescription of parenteral steroids by participants. The study was performed in the Kerman Social Security Organization in Iran.  Results A total of 906 GPs were selected for the trial, but only 721 of them (TPL = 191, STM = 228, CG = 302) were recruited for the 1st feedback. The mean age of GPs was 44 and 59% of them were male. The prescribed parenteral steroid DDDs at baseline were similar (TPL = 121.62, STM = 127.49, CG = 115.68, P > 0.5). At the end of the study, DDDs in the TPL and STM arms were similar (TPL = 104.38, STM = 101.90, P > 0.9) but DDDs in each intervention arm was statistically significantly lower than in CG (CG = 156.17, P < 0.0001). Being in TPL and STM arms resulted in 36.1 and 41.7 units of decrease in DDD respectively, compared to the control arm (P < 0.02 and P < 0.005) after the one-year duration of the study.  Conclusion Feedback by TPLs and STMs on prescribing performance effectively reduced prescribing PSs by GPs. STM, being a cheap and fast tool, is potentially powerful and efficient for drug prescription rationalization.",1,1,,134.0
66,65,Prospective trial of real-time electronic surveillance to expedite early care of severe sepsis.,"Study objective An automated, real-time electronic medical record query and caregiver notification system was developed and examined for its utility in improving sepsis care. We hypothesize that the algorithm will increase the rate and timeliness of sampling of blood lactate and blood cultures, performance of chest radiography, and provision of antibiotics.  Methods A before-and-after, prospective study with consecutive enrollment examined an algorithm that automatically identified adult patients accumulating 2 or more systemic inflammatory response syndrome (SIRS) criteria and 2 or more blood pressure measurements less than or equal to 90 mm Hg during their emergency department (ED) stay. In phase 1, the system collected information but did not alert caregivers. In phase 2, caregivers were notified by alphanumeric paging and a text entry into the electronic medical record of the patients' potential illness and were provided with specific recommendations.  Results Patients (33,460) were screened during 6 months""; 398 patients activated the system, including 184 (46%) appropriately identified as severely septic. The algorithm had a 54% positive predictive value and 99% negative predictive value in detecting severe infection with acute organ dysfunction. The median time for patients to accumulate SIRS and blood pressure criteria was 152 minutes (interquartile range [IQR] 71 to 284 minutes), underscoring the dynamic nature of diagnosing critical illness in the emergency setting and the need for detection algorithms to repeatedly assess patients during their evaluation. After implementation, 2 interventions were performed more frequently, chest radiograph before admission (odds ratio 3.2; 95% confidence interval 1.1 to 9.5) and collection of blood cultures (odds ratio 2.9; 95% confidence interval 1.1 to 7.7). Only blood culture testing was performed significantly faster in the presence of decision support (median time to culture before intervention 86 minutes, IQR 31, 296 minutes; median time to culture after intervention 81 minutes, IQR 37, 245 minutes;"" P=.032 by Cox proportional hazards modeling). The predominant shortcoming of the strategy was failing to detect severely septic cases before caregivers.  Conclusion An automated algorithm for detecting potential sepsis increased the frequency and timeliness of some ED interventions for severe sepsis. Future efforts need to identify patient features present earlier in ED evaluation than SIRS and hypotension.",1,1,,136.0
15,14,Electronic alerts versus on-demand decision support to improve dyslipidemia treatment: a cluster randomized controlled trial,"BACKGROUND: Indirect evidence shows that alerting users with clinical decision support systems seems to change behavior more than requiring users to actively initiate the system. However, randomized trials comparing these methods in a clinical setting are lacking. We studied the effect of both alerting and on-demand decision support with respect to screening and treatment of dyslipidemia based on the guidelines of the Dutch College of General Practitioners. METHODS AND RESULTS: In a clustered randomized trial design, 38 Dutch general practices (77 physicians) and 87,886 of their patients (39,433 men 18 to 70 years of age and 48,453 women 18 to 75 years of age) who used the ELIAS electronic health record participated. Each practice was assigned to receive alerts, on-demand support, or no intervention. We measured the percentage of patients screened and treated after 12 months of follow-up. In the alerting group, 65% of the patients requiring screening were screened (relative risk versus control=1.76""; 95% confidence interval, 1.41 to 2.20) compared with 35% of patients in the on-demand group (relative risk versus control=1.28; 95% confidence interval, 0.98 to 1.68) and 25% of patients in the control group. In the alerting group, 66% of patients requiring treatment were treated (relative risk versus control=1.40; 95% confidence interval, 1.15 to 1.70) compared with 40% of patients (relative risk versus control=1.19;"" 95% confidence interval, 0.94 to 1.50) in the on-demand group and 36% of patients in the control group. CONCLUSIONS: The alerting version of the clinical decision support systems significantly improved screening and treatment performance for dyslipidemia by general practitioners.",1,1,,139.0
4,3,Using implementation intentions to teach practitioners: changing practice behaviors via continuing education,"OBJECTIVE: This study evaluated the effectiveness of implementation intentions on increasing the use of a practice behavior among mental health practitioners who attended a one-day continuing education class. METHODS: Seventy-eight practitioners were randomly assigned to one of two classes on psychiatric advance directives. One class incorporated instruction in implementation intentions (N=40) and the other class did not (N=38). Implementation intention training involved having the participants describe the best time and place to use a practitioner-guided procedure to assist consumers to complete a psychiatric advance directive. Use of the practitioner-guided procedure was the dependent variable in this study. Use of the procedure in practice was assessed three months after the class via an electronic self-report survey. RESULTS: There were no statistically significant differences between the two class conditions in participant characteristics or preclass or postclass knowledge of and intentions to use the procedure. Fifty-four participants (69%) responded to the three-month follow-up survey, indicating that they had used the practitioner-guided procedure. The results of the follow-up survey showed that overall those attending the class that incorporated implementation intentions used the practitioner-guided procedure significantly more often than those in the other class (80% versus 58%). The effect of implementation intentions on utilization of the practitioner-guided procedure was evident among practitioners whose postclass intentions were high but below the median for the overall sample (chi(2)=7.1, df=1, p<.01). Implementation rates among practitioners with the highest post-class intentions were equivalent in the two class conditions. CONCLUSIONS: Incorporating implementation intentions into continuing education classes can increase the use of practices taught in these classes among well-motivated practitioners.",1,1,,141.0
21,20,Using implementation intentions to teach practitioners: changing practice behaviours via continuing education.,"Objective: This study evaluated the effectiveness of implementation intentions on increasing the use of a practice behavior among mental health practitioners who attended a one-day continuing education class. Methods: Seventy-eight practitioners were randomly assigned to one of two classes on psychiatric advance directives. One class incorporated instruction in implementation intentions (N=40) and the other class did not (N=38). Implementation intention training involved having the participants describe the best time and place to use a practitioner-guided procedure to assist consumers to complete a psychiatric advance directive. Use of the practitioner-guided procedure was the dependent variable in this study. Use of the procedure in practice was assessed three months after the class via an electronic self-report survey. Results: There were no statistically significant differences between the two class conditions in participant characteristics or preclass or postclass knowledge of and intentions to use the procedure. Fifty-four participants (69%) responded to the three-month follow-up survey, indicating that they had used the practitioner-guided procedure. The results of the follow-up survey showed that overall those attending the class that incorporated implementation intentions used the practitioner-guided procedure significantly more often than those in the other class (80% versus 58%). The effect of implementation intentions on utilization of the practitioner-guided procedure was evident among practitioners whose postclass intentions were high but below the median for the overall sample (?2=7.1, df=1, p<.01). Implementation rates among practitioners with the highest post-class intentions were equivalent in the two class conditions. Conclusions: Incorporating implementation intentions into continuing education classes can increase the use of practices taught in these classes among well-motivated practitioners. (Psychiatric Services 59:747–752, 2008)",1,1,,142.0
77,76,Randomized trial of a clinical decision support system: impact on the management of children with fever without apparent source.,"Objective: To assess compliance with a clinical decision support system (CDSS) for diagnostic management of children with fever without apparent source and to study the effects of application of the CDSS on time spent in the emergency department (ED) and number of laboratory tests. Design: The CDSS was used by ED nursing staff to register children presenting with fever. The CDSS identified children that met inclusion criteria (1–36 months and fever without apparent source (FWS)) and provided patientspecific diagnostic management advice. Children at high risk for serious bacterial infection were randomized for the ‘intervention’ (n  74) or the ‘control’ (n  90) group. In the intervention group, the CDSS provided the advice to immediately order laboratory tests and in the control group the ED physician first assessed the children and then decided on ordering laboratory tests. Results: Compliance with registration of febrile children was 50% (683/1,399). Adherence to the advice to order laboratory tests was 82% (61/74). Children in the intervention group had a median (25th–75th percentile) length of stay at the ED of 138 (104 –181) minutes. The median length of stay at the ED in the control group was 123 (83–179) minutes. Laboratory tests were significantly more frequently ordered in the intervention group (82%) than in the control group (44%, p  0.001, 2 test). Conclusion: Implementation of a CDSS for diagnostic management of young children with fever without apparent source was successful regarding compliance and adherence to CDSS recommendations, but had unexpected effects on patient outcome in terms of ED length of stay and number of laboratory tests. The use of the current CDSS was discontinued.",1,1,,152.0
50,49,Curtailing laboratory test ordering in a managed care setting through redesign of a computerized order form,"OBJECTIVE: To increase appropriate use of blood tests for folic acid and vitamin B12 ordered by primary care physicians in a managed care organization in Israel through redesign of a computerized order form. STUDY DESIGN: Pre-post intervention. METHODS: A new version of the computerized order form was launched. Utilization patterns were calculated for tests of vitamin B12, folic acid, and ferritin, which were previously grouped together. Concomitant utilization patterns for tests of hemoglobin and iron were evaluated as controls. RESULTS: Tests ordered for the 3 targets decreased by 31% to 41% relative to the preintervention month, with a further decrease to 36% to 53% the following month. Negligible changes in utilization patterns were observed for the controls (-2% to 3%) during the postintervention period. CONCLUSIONS: Simple restructuring of a computerized order form significantly reduced the number of laboratory tests suspected of being unnecessary or redundant. When overutilization of laboratory resources is suspected, managers should evaluate the efficiency of the organization's current ordering procedures before implementing resource-intensive interventions.",1,1,,154.0
49,48,The effectiveness of computer reminders for improving quality assessment for point-of-care testing in general practice—A randomized controlled trial,"Background Computer reminders are increasingly being applied in efforts to improve quality and patient safety. However, research is still needed to establish the effectiveness of different kinds of reminders in various settings. This study aimed to evaluate the effectiveness of computer reminders for improving adherence to a quality assessment scheme for point-of-care testing in general practice.  Method The study was conducted as a randomized controlled crossover trial among general practices in the Capital Region of Denmark. The intervention consisted of sending computer reminders (ComRem) to practices not adhering to the guideline recommendations of split testing for hemoglobin and glucose. Practices were randomly allocated into two groups. During the first follow-up period, one of the groups received the ComRem intervention together with the general implementation activities (GIA), while the other group only received the GIA. For the second follow-up period, the intervention was switched between the two groups. Outcomes were measured as split test procedure adherence.  Results A total of 142 practices were randomly allocated to the early intervention group and 144 practices to the late intervention group (the control group in the first follow-up period). In the first intervention period, the mean number of split tests performed in the group receiving ComRem group increased from 1.22 to 3.76 (out of eight possible tests) while the mean number of split tests increased from 1.11 to 2.35 in the group targeted by GIA only (p = 0.0059). After the crossover, a similar effect of reminders was observed. Furthermore, the developments in outcome measures over time showed a strong effect of computer reminders beyond the intervention periods.  Conclusion There was a significant effect of computer reminders on adherence to the quality assessment scheme for point-of-care testing. Thus, computer reminders seem to be useful for supporting the implementation of relatively simple procedures for quality and safety.",1,1,,156.0
59,58,"Cluster-randomized, controlled trial of computer-based decision support for selecting long-term anti-thrombotic therapy after acute ischaemic stroke.","Background: Identifying the appropriate long-term anti-thrombotic therapy following acute ischaemic stroke is a challenging area in which computer-based decision support may provide assistance.  Aim: To evaluate the influence on prescribing practice of a computer-based decision support system (CDSS) that provided patient-specific estimates of the expected ischaemic and haemorrhagic vascular event rates under each potential anti-thrombotic therapy.  Design: Cluster-randomized controlled trial.  Methods: We recruited patients who presented for a first investigation of ischaemic stroke or TIA symptoms, excluding those with a poor prognosis or major contraindication to anticoagulation. After observation of routine prescribing practice (6 months) in each hospital, centres were randomized for 6 months to either control (routine practice observed) or intervention (practice observed while the CDSS provided patient-specific information). We compared, between control and intervention centres, the risk reduction (estimated by the CDSS) in ischaemic and haemorrhagic vascular events achieved by long-term anti-thrombotic therapy, and the proportions of subjects prescribed the optimal therapy identified by the CDSS.  Results: Sixteen hospitals recruited 1952 subjects. When the CDSS provided information, the mean relative risk reduction attained by prescribing increased by 2.7 percentage units (95%CI -0.3 to 5.7) and the odds ratio for the optimal therapy being prescribed was 1.32 (0.83 to 1.80). Some 55% (5/9) of clinicians believed the CDSS had influenced their prescribing.  Conclusions: Cluster-randomized trials provide excellent frameworks for evaluating novel clinical management methods. Our CDSS was feasible to implement and acceptable to clinicians, but did not substantially influence prescribing practice for anti-thrombotic drugs after acute ischaemic stroke.",1,1,,157.0
29,28,Laboratory test form design influences test ordering by general practitioners in The Netherlands,"The effect of listing fewer laboratory tests on the test request form on test-ordering behavior of a group of 47 Dutch general practitioners was studied. The number of laboratory tests ordered by this experimental group during a 12-month period was recorded. The usual, old standard form was used by a control group of 28 general practitioners in a different region. After having used the old, standard form with 178 tests for 5 months, the experimental group received forms listing only 15 hematological and chemical tests plus several urine and feces tests, and space was allowed for ""others."" A comparison of the experimental and control periods showed that the number of tests ordered monthly in the experimental group was reduced by 18. When the usual standard form was re-introduced, the general practitioners quickly returned to their old pattern. Results revealed that fixed and often unsound routine influences the use of additional diagnostic procedures. In addition, limiting and restructuring the test-ordering forms may break the routine but does not essentially modify the rationale of test-ordering behavior.",1,1,,165.0
48,47,The effects of price information on physicians’ test-ordering behavior: ordering of diagnostic tests.,"This research evaluated the effects of providing physicians with information about the prices of diagnostic tests on their subsequent test-ordering behavior. The study population consisted of 36 second- and third-year residents and 23 clinical faculty in three family practice centers affiliated with the Department of Family Medicine at Wayne State University School of Medicine, Detroit, Michigan. Study participants were asked to review four case studies, each describing a patient with ambiguous symptoms, and to indicate on an attached test order form the tests they would order for each patient. Subjects were randomly assigned either to a group that received test order forms on which the prices of diagnostic tests were printed (price-information group) or to a group that received test order forms with no prices indicated (control group). The study results show that for each of the four cases, the average number of diagnostic tests ordered was significantly lower in the price-information group than in the control group. Our findings also show an average reduction in the cumulative cost of tests ordered per patient of 31.1 per cent related to the provision of price information. The feasibility of regularly providing physicians with price information is discussed and reviewed in light of other approaches that have been developed to modify physician behavior in ordering diagnositc tests.",1,1,,167.0
33,32,The effect of computer reminders on GPs' prescribing behaviour: a cluster-randomised trial,"OBJECTIVE: It is difficult to control drug-prescribing behaviour in general practice, despite the development and distribution of guidelines. The purpose of this study was to assess the effect on drug-prescribing behaviour of implementing prescribing guidelines by means of a reactive computer reminder system (CRS). DESIGN: Cluster-randomised controlled trial with an incomplete block design in the south of the Netherlands: 25 GPs (7 GP practices) received reminders about antibiotics and asthma/COPD prescriptions, 28 GPs (7 GP practices) received reminders about cholesterol prescriptions. Prescription guidelines were integrated into the computerised GP information system. MEASUREMENTS: Both performance indicators and prescription volumes were calculated as the main outcome measures. Next to individual volume measure, sum scores were constructed on the volume measures per drug group (antibiotics, asthma/COPD and cholesterol). RESULTS: Variation between GPs turned out to be larger and more skewed than expected. No differences between groups were found for indicators and volumes related to recommendations advocating certain drugs. Although there was a tendency towards clinically relevant results for prescription volumes that were supposed to drop, the difference in sum score between the groups was not significant. For antibiotic prescriptions that were supposed to drop, the sum score for the intervention group was 28.2 (95% CI: 20.8-44.5) prescriptions per 1000 patients per GP, while this was 39.7 (95% CI: 29.7-64.1) for the control group (p 0.2). For prescriptions asthma/COPD that were supposed to drop, the sum score for the intervention group was 1.1 (95% CI: 0.6-2.6) prescriptions per 1000 patients per GP, while this was 2.2 (95% CI: 1.4-4.3) for the control group (p 0.1). On three specific recommendations (on quinolones for cystitis, corticosteroids for CPOD, and antibiotics for acute sore throat) significant differences were found. CONCLUSIONS: This study turned out to be underpowered due to high inter doctor variation in prescribing behaviour. Nevertheless, computerised reminders sometimes have a favourable effect on restricting certain drugs that are not or no longer indicated in general practice.",1,1,,169.0
41,40,Use of a computerized guideline for glucose regulation in the intensive care unit improved both guideline adherence and glucose regulation.,"Objective: To measure the impact of a computerized guideline for glucose regulation in an ICU.  Design: A randomized, controlled trial with an off-on-off design.  Methods: We implemented a glucose regulation guideline in an intensive care unit in paper form during the first study period. During the second period, the guideline was randomly applied in either paper or computerized form. In the third period, the guideline was available only in paper form.  Measurements and results: We analyzed data for 484 patients. During the intervention period, the control group included 54 patients and the computerized intervention group included 66 patients. The two guideline-related outcome measures consisted of compliance with: (a) glucose measurement timing recommendations and (b) insulin dose advice. We measured clinical impact as the proportion of time that glucose levels fell within target range. In the first (paper-based) study period, 29.0% of samples occurred with optimal timing""; during the second period, this increased to 35.5% for paper-based and to 40.2% for computerized protocols. The third study period timeliness scores reverted to the first period rates. Late (suboptimal) sampling occurred for 66% of glucose measurements in the first study period, for 42% of paper-based and 28% of computer-based protocol samples in the second period, and for 50.0% of samples in the third study period. In the first study period, insulin-dosing guideline compliance was 56.3%;"" in the second period, it was 64.2% for paper-based and 77.3% for computer-based protocols, and it fell to 42.4% in the third period. For the second study period, the time that a patient's glucose values fell within target range improved for both the control (52.9%) and the computerized groups (54.2%) compared with the first study period (44.3%) and the third period (42.3%).  Conclusion: Implementing a computerized version of a guideline significantly improved timeliness of measurements and glucose level regulation for critically ill patients compared with implementing a paper-based version of the guideline.",1,1,,170.0
62,61,Automated hand hygiene auditing with and without an intervention,"BACKGROUND: Daily feedback from continuous automated auditing with a peer reminder intervention was used to improve compliance. Compliance rates from covert and overt automated auditing phases with and without intervention were compared with human mandatory audits. METHODS: An automated system was installed to covertly detect hand hygiene events with each depression of the alcohol-based handrub dispenser for 5 months. The overt phase included key clinicians trained to share daily rates with clinicians, set compliance goals, and nudge each other to comply for 6 months. During a further 6 months, the intervention continued without being refreshed. Hand Hygiene Australia (HHA) human audits were performed quarterly during the intervention in accordance with the World Health Organization guidelines. Percentage point (PP) differences between compliance rates were used to determine change. RESULTS: HHA rates for June 2014 were 85% and 87% on the medical and surgical wards, respectively. These rates were 55 PPs and 38 PPs higher than covert automation rates for June 2014 on the medical and surgical ward at 30% and 49%, respectively. During the intervention phase, average compliance did not change on the medical ward from their covert rate, whereas the surgical ward improved compared with the covert phase by 11 PPs to 60%. On average, compliance during the intervention without being refreshed did not change on the medical ward, whereas the average rate on the surgical ward declined by 9 PPs. CONCLUSIONS: Automation provided a unique opportunity to respond to daily rates, but compliance will return to preintervention levels once active intervention ceases or human auditors leave the ward, unless clinicians are committed to change.",1,1,,177.0
82,81,Improved therapeutic monitoring with several interventions: a randomized trial.,"Background  Medication errors are frequently related to failure to appropriately select medications or adjust for laboratory parameters. Differences between guideline recommendations and actual frequency of therapeutic laboratory monitoring are substantial. This study evaluated interventions to improve laboratory monitoring at initiation of medication therapy.  Methods  This cluster-randomized trial compared 3 interventions to usual care for 10 medications in 15 primary care clinics in a health maintenance organization with an electronic medical record system. Eligible patients, identified from electronic databases, had not received recommended laboratory monitoring within 5 days after new dispensing of a study medication. Interventions were an electronic medical record reminder to the prescribing health care professional, an automated voice message to the patient, and a pharmacy team outreach to the patient. Primary outcome was completion of all recommended baseline laboratory monitoring.  Results  A total of 961 patients participated in the study. At 25 days, 95 (48.5%) of 196 patients in the electronic medical record reminder group, 177 (66.3%) of 267 in the automated voice message group, 214 (82.0%) of 261 in the pharmacy team outreach group, and 53 (22.4%) of 237 in the usual care group had completed all recommended baseline laboratory monitoring (P<.001). After adjustments, the hazard ratios for completing laboratory monitoring compared with usual care were 2.5 (95% confidence interval, 1.8-3.5) for electronic medical record reminder, 4.1 (95% confidence interval, 3.0-5.6) for automated voice message, and 6.7 (95% confidence interval, 4.9-9.0) for pharmacy team outreach.  Conclusions  All 3 interventions were effective in increasing laboratory monitoring when initiating new medications in primary care. Further work is necessary to determine if these interventions improve patient outcomes.",1,1,,185.0
42,41,Assessment of radiological referral practice and effect of computer-based guidelines on radiological requests in two emergency departments.,"AIM: To assess medical emergency radiology referral practice compared with a set of French guidelines and to measure the efficiency of computer-based guidelines on unnecessary medical imaging. MATERIALS AND METHODS: All radiological requests were computerized in the medical emergency departments of two French teaching hospitals. During control periods, radiological requests were recorded but no action was taken. During intervention periods, reminder displays on screen indicated the appropriate recommendations. Three control and three intervention periods of 1 month each were conducted. The percentage of requests that did not conform to the guidelines and variation related to periods of control and intervention were measured. RESULTS: The proportion of requests that did not conform to the guidelines was 33·2% when the guidelines were inactive and decreased to 26·9% when the recommendations were active (P < 0·0001). The three imaging examinations (chest radiographs, abdominal plain radiographs and CT of the brain) accounted for more than 80% of all requests""; more than 50% of abdominal plain radiographs requests did not conform with recommendations while this percentage was respectively 24·9% and 15·8% for chest radiographs and computed tomography (CT) of the brain. Seven situations accounted for 70% of non-conforming radiological referrals; in these situations, junior practitioners' knowledge was inadequate. CONCLUSION: While the computer provided advice that was tailored to the needs of individual patients, concurrent with care, the effect of our intervention was weak. However, our study identified the few situations that were responsible for the majority of unnecessary radiological requests;"" we expect that this result could help clinicians and radiologists to develop more specific actions for these situations. Carton, M. et al. (2002). Clinical Radiology (2002)57 , 123–128.",1,1,,188.0
