,record_id,title,abstract,year,label_included,duplicate_record_id
513,514,A Family of Electronic Ballasts Integrating Power Factor Correction and Power Control Stages to Supply HPS Lamps,"This paper presents a family of high power factor electronic ballasts applied to the public lighting system. Flyback, buck-boost, boost or SEPIC converter is employed in the power factor correction stage, integrated to the power control stage through a single active switch. The use of a half-bridge inverter, to supply the lamp, becomes possible through the employment of a flyback converter in the lamp power control stage. The lamp is supplied in a low frequency voltage square waveform in order to guarantee the safe lamp operation, regarding to the acoustic resonance phenomenon. The presented solutions to supply HPS lamps take the advantage of low cost and simplicity. The shared switch characteristics are analyzed and discussed during this work. A comparative analysis among the presented electronic ballasts is performed",2006,0,
514,515,Respiratory motion correction of PET using motion parameters from MR,"Respiratory motion during PET acquisition from the chest/abdomen leads to significant image degradation. Combined PET/MR scanners open up the opportunity to correct motion using MR data acquired simultaneously with PET. As simultaneous human chest/abdomen PET/MR images are currently unobtainable, in this preliminary study we determined motion parameters from respiratory-gated MR and then used these to correct pseudo-PET images generated from the MR. The gated MR images were segmented to typical organ FDG SUV values, smoothed to mimic PET resolution, forward projected into the GE advance geometry and reconstructed separately using OSEM. The MR images were registered using a combined affine and non-rigid B-splines algorithm, with mutual information used as the cost function in a multi-resolution approach. Motion corrected images from both post-reconstruction registration and 4D image reconstruction are shown to be superior to those without motion compensation for most organs.",2009,0,
515,516,Assessing and improving the effectiveness of logs for the analysis of software faults,"Event logs are the primary source of data to characterize the dependability behavior of a computing system during the operational phase. However, they are inadequate to provide evidence of software faults, which are nowadays among the main causes of system outages. This paper proposes an approach based on software fault injection to assess the effectiveness of logs to keep track of software faults triggered in the field. Injection results are used to provide guidelines to improve the ability of logging mechanisms to report the effects of software faults. The benefits of the approach are shown by means of experimental results on three widely used software systems.",2010,0,
516,517,A novel approach to fault diagnostics and prognostics,A novel fault diagnostics and prognostics algorithm based on hidden Markov model (HMM) is proposed. The algorithm combines fault diagnostics and prognostics in a unified framework. The algorithm has been fully tested by using experimental data from a rotating shift testbed in our laboratory.,2003,0,
517,518,Best ANN structures for fault location in single-and double-circuit transmission lines,"The great development in computing power has allowed the implementation of artificial neural networks (ANNs) in the most diverse fields of technology. This paper shows how diverse ANN structures can be applied to the processes of fault classification and fault location in overhead two-terminal transmission lines, with single and double circuit. The existence of a large group of valid ANN structures guarantees the applicability of ANNs in the fault classification and location processes. The selection of the best ANN structures for each process has been carried out by means of a software tool called SARENEUR.",2005,0,
518,519,Defect Data Analysis Based on Extended Association Rule Mining,"This paper describes an empirical study to reveal rules associated with defect correction effort. We defined defect correction effort as a quantitative (ratio scale) variable, and extended conventional (nominal scale based) association rule mining to directly handle such quantitative variables. An extended rule describes the statistical characteristic of a ratio or interval scale variable in the consequent part of the rule by its mean value and standard deviation so that conditions producing distinctive statistics can be discovered As an analysis target, we collected various attributes of about 1,200 defects found in a typical medium-scale, multi-vendor (distance development) information system development project in Japan. Our findings based on extracted rules include: (l)Defects detected in coding/unit testing were easily corrected (less than 7% of mean effort) when they are related to data output or validation of input data. (2)Nevertheless, they sometimes required much more effort (lift of standard deviation was 5.845) in case of low reproducibility, (i)Defects introduced in coding/unit testing often required large correction effort (mean was 12.596 staff-hours and standard deviation was 25.716) when they were related to data handing. From these findings, we confirmed that we need to pay attention to types of defects having large mean effort as well as those having large standard deviation of effort since such defects sometimes cause excess effort.",2007,0,
519,520,A Hybrid Fault-Tolerant Algorithm for MPLS Networks,In this paper we present a novel fault-tolerant algorithm for use in MPLS based networks. The algorithm is employing both protection switching and path rerouting techniques and satisfies four selected performance criteria,2006,0,
520,521,Using software implemented fault inserter in dependability analysis,We investigate program susceptibility to hardware faults in Win32 environment. For this purpose we use the software implemented fault injector FITS. We analyze natural fault resistivity of COTS systems and the effectiveness of various software techniques improving system dependability. The problems of experiment tuning and result interpretation are discussed in context of a wide spectrum of applications.,2002,0,
521,522,Fault-Tolerant Discrete Dynamical Systems Over Finite Ring,"It is worked out some general method of fault- tolerant synthesis for implementations of information-looseness dynamical systems over finite ring, based on application of error control codes. Corresponding self-checking systems are designed complexity and some basic characteristics of designed implementations is characterized.",2007,0,
522,523,A Fault-Tolerant Scheme for Complex Transaction Patterns in J2EE,"End-to-end reliability is an important issue in building large-scale distributed enterprise applications based on multi-tier architecture, but the support of reliability as adopted in conventional replication or transactions mechanisms is not enough due to their distinct objectives - replication guarantees the liveness of computational operations by using forward error recovery, while transactions guarantee the safety of application data by using backward error recovery. Combining the two mechanisms for stronger reliability is a challenging task Current solutions, however, are typically on the assumption of simple transaction pattern where a request from a single client executes in the context of exactly one transaction at the middle-tier application server, and seldom think about some complex patterns, such as client transaction enclosing multiple client requests or nested transactions. In this paper, we first identify four transaction pattern classes, and then propose a fault-tolerant scheme that can uniformly provide exactly-once semantic reliability support for these patterns. In this scheme, application servers are passively replicated to endow business logics with high reliability and high availability. In addition, by replicating transaction coordinator, the blocking problem of 2PC protocol during distributed transactions processing is eliminated. We have implemented this approach and integrated it into our own J2EE application server, OnceAS. Also, its effectiveness is discussed in different transaction patterns and the corresponding performance is evaluated",2006,0,
523,524,Tracking the elusive online help topic. Organizing the review process with defect-tracking software,"Online help systems consist of hundreds of help topics. Keeping track of reviewers, comments about each help topic requires a database to do the job effectively. Rather than develop such a database from scratch, it may be possible to adapt the defect-tracking software already in use in the QA department to this task. This paper describes how technical writers can adapt defect-tracking software to organize the online help review process",2001,0,
524,525,Modeling Defect Enhanced Detection at 1550 nm in Integrated Silicon Waveguide Photodetectors,"Recent attention has been attracted by photo-detectors integrated onto silicon-on-insulator (SOI) waveguides that exploit the enhanced sensitivity to subbandgap wavelengths resulting from absorption via point defects introduced by ion implantation. In this paper, we present the first model to describe the carrier generation process of such detectors, based upon modified Shockley-Read-Hall generation/recombination, and, thus, determine the influence of the device design on detection efficiency. We further describe how the model may be incorporated into commercial software, which then simulates the performance of previously reported devices by assuming a single midgap defect level (with properties commensurate with the single negatively charged divacancy). We describe the ability of the model to highlight the major limitations to responsivity, and thus suggest improvements which diminish the impact of such limitations.",2009,0,
525,526,Fault diagnosis technology based on wavelet analysis and resonance demodulation,"The impulse signal is contained in the fault signals of some pivotal components such as gears and axletrees. Extracting weensy impact information is an important method to diagnose equipment. A mathematical model on the technology of resonant demodulation is put forward in this paper. The model provides the theoretical basis on how to use the technology to extract the weensy impulse signal from the normal low-frequency vibrating signal, at the same time, another method that wavelet analysis is used to extract the weensy impulse information is introduced too. Simulation and practical application manifest that both wavelet analysis and demodulation have good effect on extracting the weensy impulse from the mechanical fault caused by gear and axletree.",2004,0,
526,527,Cluster-Based Error Messages Detecting and Processing for Wireless Sensor Networks,"Wireless sensor networks (WSNs) have emerged as a new technology about acquiring and processing messages for a variety of applications. Faults occurring to sensor nodes are common due to lack of power or environmental interference. In order to guarantee the network reliability of service, it is necessary for the WSN to be able to detect and processes the faults and take appropriate actions. In this paper, we propose a novel approach to distinguish and filter the error messages for cluter-based WSNs. The simulation results show that the proposed method not only can avoid frequent re-clustering but also can save the energy of sensor nodes, thus prolong the lifetime of sensor network.",2008,0,
527,528,Error-Correcting Codes Based on Quasigroups,"Error-correcting codes based on quasigroup transformations are proposed. For the proposed codes, similar to recursive convolutional codes, the correlation exists between any two bits of a codeword, which can have infinite length, theoretically. However, in contrast to convolutional codes, the proposed codes are nonlinear and almost random: for codewords with large enough length, the distribution of the letters, pair of letters, triple of letters, and so on, is uniform. Simulation results of bit-error probability for several codes in binary symmetric channels are presented.",2007,0,
528,529,Multimedia processor-based implementation of an error-diffusion halftoning algorithm exploiting subword parallelism,"Multimedia processor-based implementations of digital image processing algorithms have become important since several multimedia processors are now available and can replace special-purpose hardware-based systems because of their flexibility. Multimedia processors increase throughput by processing multiple pixels simultaneously using a subword-parallel arithmetic and logic unit architecture. The error-diffusion halftoning algorithm employs feedback of quantized output signals to faithfully convert a multi-level image to a binary image or to one with fewer levels of quantization. This makes it difficult to achieve speedup by utilizing the multimedia extension. In this study, the error-diffusion halftoning algorithm is implemented for a multimedia processor using three methods: single-pixel, single-line, and multiple-line processing. The single-pixel approach is the closest to conventional implementations, but the multimedia extension is used only in the filter kernel. The single-line approach computes multiple pixels in one scan-line simultaneously, but requires a complex algorithm transformation to remove dependencies between pixels. The multiple-line method exploits parallelism by employing a skewed data structure and processing multiple pixels in different scan-lines. The Pentium MMX instruction set is used for quantitative performance evaluation including run-time overheads and misaligned memory accesses. A speedup of more than ten times is achieved compared to the software (integer C) implementation on a conventional processor for the structurally sequential error-diffusion halftoning algorithm",2001,0,
529,530,Fault Diagnosis Implementation of Induction Machines based on Advanced Digital Signal Processing Techniques,"In this paper, a comprehensive cross correlation-based fault diagnostic method is proposed for real time DSP implementation. It covers both fault monitoring and decision making stages. In practice, a motor driven by an adjustable speed drive is run at various operating points where the frequency, amplitude and phase of the fault signatures varies with time. These dynamic changes are considered as one of the common factor that yields erroneous fault tracking and unstable fault detection. In this paper, the proposed algorithms deals with the operating point dependent ambiguities and threshold issues. It is theoretically and experimentally verified that the motor fault can continuously be tracked when the operating point changes within a limited range.",2009,0,
530,531,Positive Switching Impulse Discharge Performance and Voltage Correction of Rod-Plane Air Gap Based on Tests at High-Altitude Sites,"The Qinghai-Tibet Railway is the highest railway in the world. Up to now, there were no test and service data for the external insulation of the power-supply project of the railway system above 4000 m above sea level (a.s.l.). The ldquogrdquo parameter method recommended by IEC Publication 60.1 (1989) has a limited applicable range. Therefore, based on the former tests carried on the artificial climate chamber (ACC), in this paper, a series of test investigations is conducted on the positive switching impulse (PSI) discharge performance of rod-plane air gaps with gap spacing of 0.25 to 3.0 m at the six high-altitude sites along the Qinghai-Tibet Railway with altitudes of 2820 to 5050 m. With analyses of the mathematical optimization method on the test results, the new correction method of discharge voltage is proposed. They are also checked and compared with the test results obtained from the simulation tests carried out in the ACC. It is indicated that the 50% PSI discharge voltage <i>U</i> <sub>50</sub> of the air gap at high altitude is a power function of gap spacing <i>d</i>, also a power function of relative pressure of dry air and absolute humidity. The influence law of atmospheric parameters on <i>U</i> <sub>50</sub> obtained at high-altitude sites is the same as that obtained in the ACC. <i>U</i> <sub>50</sub> . obtained in the ACC, is about 8.15% higher than that obtained at high-altitude sites due to the influence of nonsimulated factors, such as ultraviolet ray and cosmic radiation. The ldquogrdquo parameter method is not applicable to the regions with an altitude above 2800 m.",2009,0,
531,532,A randomized error recovery algorithm for reliable multicast,"An efficient error recovery algorithm is essential for a liable multicast in large groups. Tree-based protocols (RMTP, TMTP, LBRRM) group receivers into local regions and select a repair server for performing error recovery in each region. Hence a single server bears the entire responsibility of error recovery for a region. In addition, the deployment of repair servers requires topological information of the underlying multicast tree, which is generally not available at the transport layer. This paper presents RRMP, a randomized reliable multicast protocol which improves the robustness of tree-based protocols by diffusing the responsibility of error recovery among all members in a group. The protocol works well within the existing IP multicast framework and does not require additional support from routers. Both analysis and simulation results show that the performance penalty due to randomization is low and can be tuned according to application requirements",2001,0,
532,533,Combined Use of Fuzzy Set-Covering Theory and Mode Identification Technique for Fault Diagnosis in Power Systems,"After a fault occurs in a power system, generally some operating information of protective relays and circuit breakers could be obtained. Because protective relays and circuit breakers might improperly operate or fail to operate, and some errors and distortion may exist in data acquisition and communication, as a result uncertainties could be involved in the received information. A fault diagnosis model based on fuzzy set- covering theory and mode identification technique is proposed in this paper. With the fuzzy technology, the above mentioned uncertainties could be dealt with very well. Meanwhile, as the protective relays and circuit breakers may fail to operate in some cases, there are several different operating modes in protective relays and circuit breakers even for a same electrical device failure. Based on the received information, the proposed model could identify the most possible operating mode, and then the information corresponding to a fault hypothesis could be obtained. In the proposed model, the proposed fault diagnosis problem is described as a 0-1 integer programming one, and thus could be solved by the widely employed search technology, i.e., the well-known Tabu search method. The feasibility and efficiency of the proposed model is demonstrated by a sample power system.",2007,0,
533,534,H<sub></sub> Dynamic observer design with application in fault diagnosis,"Most observer-based methods applied in fault detection and diagnosis (FDD) schemes use the classical two-degrees of freedom observer structure in which a constant matrix is used to stabilize the error dynamics while a post filter helps to achieve some desired properties for the residual signal. In this paper, we consider the use of a more general framework which is the dynamic observer structure in which an observer gain is seen as a filter designed so that the error dynamics has some desirable frequency domain characteristics. This structure offers extra degrees of freedom and we show how it can be used for the sensor faults diagnosis problem achieving detection and estimation at the same time. The use of weightings to transform this problem into a standard H<inf></inf>problem is also demonstrated.",2005,0,
534,535,Practical considerations in making CORBA services fault-tolerant,"This paper examines the CORBA Naming, Event, Notification, Trading, Time and Security Services, with the objective of identifying the issues that must be addressed in order make these services fault-tolerant. The reliability considerations for each of these services involves strategies for replicating the service objects, and for keeping the states of the replicas consistent. Of particular interest are the sources of non-determinism in each of these services, along with the means for addressing the non-deterministic behavior in the interests of ensuring strong fault tolerance",2002,0,
535,536,Analysis - The terrors and the errors [IT Change Management],"According to last month??s Sophos `Security Threat Report??, concern is increasing that computer applications running critical national infrastructures are vulnerable to malevolent hacks. Such hacks could in theory switch control of power and gas supplies, say, to the keyboards of hostile entities, enabling them to wreak damage and disruption. Similar threats face crucial financial computer platforms that underpin national economies, and even emergency services communication channels.",2010,0,
536,537,Innovative airborne inventory and inspection technology for electric power line condition assessments and defect reporting,"A cost-effective and innovative airborne inventory and inspection patrol system for distributed assets such as transmission lines, pipelines, and roadways has been developed and evaluated. Results show that aerial high-resolution digital visual and spectral images tagged by Global Positioning Satellite (GPS) coordinates can be successfully used to cost-effectively identify the majority of conditions/defects on electric power lines. Experiments show that the condition and defect detection rate of the airborne inventory and inspection system is significantly higher than rates derived from traditional patrols and comparable to values achieved from driving patrols. Geographic information systems (GIS) based mapping tools can be used to quickly and efficiently interpret digital images collected from aerial platforms. Digital images provide an archival record of the condition of the distributed assets to estimate the long-term performance of the assets and to define cost-effective maintenance and replacement schedules",2000,0,
537,538,Advanced Cu CMP defect excursion control for leading edge micro-processor manufacturing,"The introduction of yield sensitive, advanced interconnect technology coupled with the requirement for accelerating yield ramp in today's state-of-the-art semiconductor manufacturing facilities, are driving tool monitoring requirements for fast and accurate defect excursion control. In the Copper CMP module the challenge is accentuated by the relative immaturity of this process, the dominance of single wafer excursions and a high count of nuisance defect types relative to the critical yield-limiting defect types. A manufacturing-worthy Copper CMP tool monitor methodology is described here that improves excursion control through detection and tracking of critical, yield-limiting defect types, independent of non-yield-critical nuisance defect types. High-resolution automatic defect review and classification, a critical component of the methodology, is limited to wafers with high critical-defect counts, reducing monitoring cost and time-to-results. A new trigger sampling feature and intelligent image sampling reduces monitoring cost and time-to-results through minimizing defect review overhead. Integration of such a solution into the manufacturing environment is presented in detail and contrasted next to existing traditional defect excursion control model. Ease-of-use considerations are highlighted with use case examples. The paper will approximate the cost savings to manufacturing such as reducing existing levels of false excursion due to nuisance defects and improving the cycle time in the Cu CMP module. Benefits are achieved by integrating functionality into existing inspection hardware. No additional capital equipment was required.",2002,0,
538,539,Hybrid fault-tolerant control of aerospace vehicles,"We describe our recent results (2001) related to the design of hybrid online failure detection and identification and adaptive reconfigurable control algorithms for aerial and space vehicles. Our approach is based on the multiple models, switching and tuning methodology and its extensions, and has been demonstrated as an efficient tool for hybrid fault tolerant control under subsystem and component failures and structural damage",2001,0,
539,540,Active error recovery for reliable multicast,"An error recovery scheme is essential for large-scale reliable multicast. We design, implement, and evaluate an improved active error recovery scheme for reliable multicast (AERM). The AERM uses soft-state storage to facilitate fast error recovery. It has the following features: a simple NAK suppression and aggregation mechanism, an efficient hierarchical RTT measurement mechanism, an effective local recovery and scoped retransmission mechanism, and a periodical ACK mechanism. We implement the AERM and study its characteristics in NS2. We also compare performance with ARM and AER/NCA, both of which are representative active reliable multicast protocols. The results indicate that AERM can achieve considerable performance improvement with limited support from routers. Our work also confirms that active networks can benefit some applications and become a promising network computing platform in the future",2001,0,
540,541,An Error Concealment Scheme for Entire Frame Losses for H.264/AVC,"In this paper, an error concealment scheme is proposed to conceal an entirely lost frame in a compressed video bitstream due to errors introduced during transmission. The proposed scheme targets low bit rate video transmission applications using H.264/AVC. The motion field of the lost frame is first reconstructed by copying the co-located motion vectors and reference indices from the last decoded reference frame. After the motion field estimation of the missing frame, motion compensation is performed to reconstruct the frame. This technique reuses existing modules of the video decoder and it does not incur extra complexity compared to decoding a normal frame. It has also been adopted as a non-normative decoder option to the JM reference software at the JVT meeting in Poznan, Poland in July 2005 [1] and has been incorporated into the SA4 video ad hoc group's toolkit at the 3GPP meeting at Paris [2] in September 2005. Simulation results will show its improved performance over other simple error concealment schemes such as ""frame copy,"" both subjectively and objectively, without significant complexity overhead.",2006,0,
541,542,A new textual/non-textual classifier for document skew correction,A robust approach is proposed for document skew detection. We use Fourier analysis and SVM to classify textual areas from non-textual areas of documents. We also propose a robust method to determine the skew angle from textual areas. Our approach achieves good performance on documents with large area of non-textual contents.,2002,0,
542,543,Evolutionary design and adaptation of digital filters within an embedded fault tolerant hardware platform,"Finite impulse response filters (FIRs) are crucial device for robust data communication and manipulation. Multiplierless filters have been shown to produce high performance systems with fast signal processing and reduced area. Furthermore, the distributed architecture inherent in multiplierless filters makes it a suitable candidate for fault tolerant design. Alternative approaches to the design of fault tolerant systems have been proposed using evolutionary algorithms (EAs) and the concept of evolvable hardware (EHW). This paper presents an evolvable hardware platform for the automated design and adaptation of multiplierless digital filters. Filters are realised within a dedicated programmable logic array (PLA). The platform employs a genetic algorithm to autonomously configure the PLA for a give set of coefficients. The ability of the platform to adapt to increasing numbers of faults was investigated through the evolution of a 31-tap low-pass FIR filter. Results show that the functionality of filters evolved on the PLA was maintained despite an increasing number of faults covering up to 25% of the PLA area. Additionally, three PLA initialisation methods were investigated to ascertain which produced the fastest fault recovery times. It was shown that seeding a population of random configuration-strings with the best configuration currently obtained resulted in a 6 fold increase in fault recovery speed over other methods investigated",2001,0,
543,544,Defect Identification in Large Area Electronic Backplanes,We describe a rapid testing system for active matrix thin-film transistor (TFT) backplanes which enables the identification of many common processing defects. The technique spatially maps the charge feedthrough from TFTs in the pixel and is suited for pixels with switched-capacitor architecture.,2009,0,
544,545,Design and analysis of a fault-tolerant mechanism for a server-less video-on-demand system,"Video-on-demand (VoD) systems have traditionally been built on the client-server architecture, where a video server stores, retrieves, and transmits video data to video clients for playback This paper investigates a radically different approach to building VoD systems, one where the server, and hence the primary bottleneck, is completely eliminated. This server-less architecture comprises homogeneous hosts, called nodes, which serve both as client and as mini-server. Video data are distributed over all nodes and these nodes cooperatively stream video data to one another for playback. However, unlike traditional video server that runs on high-end server hardware in a carefully controlled and protected data centre, a node in a server less system is likely to be far more unreliable. Therefore it is essential that sufficient data and capacity redundancies are incorporated to maintain an acceptable set-vice reliability. This paper presents and analyzes a fault tolerant mechanism based on inter-node striping and erasure correction codes to tackle this challenge. By formulating the system's reliability as a Markov chain model, we obtain insights into the feasible operating region of the system, such as the amount of redundancy required and the node-level reliability that can be tolerated. Numerical results show that a server-less VoD system of 200 nodes can achieve reliability surpassing that of dedicated video server using a redundancy overhead of only 21.2% even though individual nodes are highly unreliable.",2002,0,
545,546,Performance analysis and improvements for a simulation-based fault injection platform,"In this paper, we study and present two techniques to improve the performance of a simulation-based fault injection platform that inserts bit flips in order to model soft errors on digital circuits. The platform is based on the ESA Data Systems Divisionpsilas SEE simulation tool. In contrast with methods based on emulation, the proposed approach reduces the complexity and costs, supplying a test environment with the same reliability as emulation systems. Only one disadvantage appears when comparing both methodologies: the lower performance of the simulation in cases where the fault injection campaigns are very large. Two proposals have been developed in order to address this drawback: the first one is based on software (through checkpoints) and the second one uses parallel computation.",2008,0,
546,547,Autonomous Decentralized VoD System Architecture and Fault-Tolerant Technology to Assure Continuous Service,"In distributed and ubiquitous computing systems, not only the composing subsystems and their functions, but also the system structure would be changed constantly under the evolving situation. With the advances of compression, storage and network technologies, Video on Demand (VoD) service is becoming more and more popular. However, it is difficult for conventional systems to meet the continuous and heterogeneous requirements from service providers and users simultaneously. This paper introduces an autonomous decentralized VoD system sustained by mobile agents for information service provision and utilization. Under the proposed architecture, autonomous fault detection and recovery technologies are proposed to assure continuous service. The effectiveness of the proposed technology is proved by the simulation. The results show that an average of 30% improvement in recovery time and users' video service can be recovered without stopping compared with the conventional system.",2009,0,
547,548,A novel framework for robust video streaming based on H.264/AVC MGS coding and unequal error protection,"We present a novel framework to provide robust video streaming service over time-varying error-prone network. The scheme is based on the medium granularity scalability (MGS) video coding of the H.264/AVC standard, which adopts a hierarchical prediction structure for the group-of-pictures (GOP). We determine the optimal allocation of protection strength for different network abstraction layer (NAL) units according to their individual importance to the end-to-end video quality. To analyse the importance of the NAL units, we emulate the error concealment if one frame is considered as lost and take into account the propagation distortion within the GOP. An efficient algorithm is proposed to account for the non-convex rate-distortion characteristics associated with the NAL units in the hierarchical GOP. With this framework, we can provide robust video streaming for the range of packet loss rates from 0% to 40% with about 30% additional channel bit-rate for the channel coding. The simulation results demonstrate high flexibility and efficiency of the proposed framework, which can effectively prevent frequent loss of frames.",2009,0,
548,549,Application of an automated PD failure identification system for EMC-assessment strategies of multiple PD defects at HV-insulators,"EMC-assessment of field emission of high voltage insulators can be performed using phase-angle-resolved partial discharge diagnosis. However, with conventional PD-detection systems no satisfying statements about multiple PD defects are possible because of the highly dynamic apparent charge values for different discharge phenomena. This measurement problem can be solved by a new approach. For this purpose phase resolved pulse sequence analysis methods are suitable diagnosis tools without using the apparent charge as a dominating influence. A recently developed feature extraction method based on consecutive u/ values shows good classification results. The problem of multiple PD defects, which occur at the same time, is a new challenge for PD diagnosis systems. For the investigation two reference databases are generated. With the database, which takes these multiple PD defects into account, the diagnosis system WinTED of the University of Wuppertal is able to identify with high reliability actual measurements made by the University of Dortmund",2000,0,
549,550,Design aspects and pattern prediction for phased arrays with subarray position errors,"In modern array design, the antenna elements are often grouped into mechanical units such as printed antenna boards and mechanical subarrays/multipacks. This contributes to a more cost efficient manufacturing process and facilitates integration, handling, reuse and exchange of units, but it also makes the antenna element position errors correlated. Classical papers predict the statistical sidelobe level based on the assumption of uncorrelated errors, but using this for the general case, the statistical sidelobe level is under estimated. In this paper, the statistical sidelobe level for arrays with correlated position errors is predicted. Furthermore, rules of thumb relating antenna element position tolerances and mechanical array design to antenna array performance (sidelobe level) are given. Finally, array design aspects are discussed.",2010,0,
550,551,Double Redundant Fault-Tolerance Service Routing Model in ESB,"With the development of the Service Oriented Architecture (SOA), the Enterprise Service Bus (ESB) is becoming more and more important in the management of mass services. The main function of it is service routing which focuses on delivery of message among different services. At present, some routing patterns have been implemented to finish the messaging, but they are all static configuration service routing. Once one service fails in its operation, the whole service system will not be able to detect such fault, so the whole business function will also fail finally. In order to solve this problem, we present a double redundant fault tolerant service routing model. This model has its own double redundant fault tolerant mechanism and algorithm to guarantee that if the original service fails, another replica service that has the same function will return the response message instead automatically. The service requester will receive the response message transparently without taking care where it comes from. Besides, the state of failed service will be recorded for service management. At the end of this article, we evaluated the performance of double redundant fault tolerant service routing model. Our analysis shows that, by importing double redundant fault tolerance, we can improve the fault-tolerant capability of the services routing apparently. It will solve the limitation of existent static service routing and ensure the reliability of messaging in SOA.",2009,0,
551,552,Stator Current and Motor Efficiency as Indicators for Different Types of Bearing Faults in Induction Motors,"This paper proposes a new approach to use stator current and efficiency of induction motors as indicators of rolling-bearing faults. After a presentation of the state of the art about condition monitoring of vibration and motor current for the diagnostics of bearings, this paper illustrates the experimental results on four different types of bearing defects: crack in the outer race, hole in the outer race, deformation of the seal, and corrosion. The first and third faults have not been previously considered in the literature, with the latter being analyzed in other research works, even if obtained in a different way. Another novelty introduced by this paper is the analysis of the decrease in efficiency of the motor with a double purpose: as alarm of incipient faults and as evaluation of the extent of energy waste resulting from the lasting of the fault condition before the breakdown of the machine.",2010,0,
552,553,Noise-Related Radiometric Correction in the TerraSAR-X Multimode SAR Processor,"Synthetic aperture radar (SAR) image intensity is disturbed by additive system noise. During SAR focusing, pattern corrections that are adapted to the characteristics of the wanted signal, but not to the characteristics of the noise, influence the spatial distribution of the noise power. Particularly in the case of ScanSAR, a distinct residual noise pattern in low backscatter areas results. This necessitates a noise-adapted radiometric correction of the focused image for almost all applications except interferometry. In this paper, we thoroughly investigate this topic. Based on signal theoretical and stochastic considerations, we develop a radiometric correction scheme. Simulations and the application of the algorithm to TerraSAR-X datatakes support the theoretical results.",2010,0,
553,554,Robot fault-tolerance using an embryonic array,"Fault-tolerance, complex structure management and reconfiguration are seen as valuable characteristics. Embryonic arrays represent one novel approach that takes inspiration from nature to improve upon standard techniques. An existing BAE SYSTEMS RASCALTM robot has been augmented so as to improve the motor control system reliability through two biologically-inspired systems: an embryonic array and an artificial immune system. This paper is concerned with the embryonic array; this is novel in that it supports datapath-wide arithmetic and logic functions. The array is configured to provide an autonomous self-repairing hardware motor controller and is realized using a standard Xilinx Virtex FPGA. As with previous embryonic systems, the logic requirement of the array is greater than that of a conventional FPGA or standard modular-redundancy approach. However, the array offers the advantages of both conventional FPGAs and modular-redundancy techniques. It is a reconfigurable computing platform that provides inherent fault-tolerance through its distributed self-repair mechanism.",2003,0,
554,555,Comparing code reading techniques applied to object-oriented software frameworks with regard to effectiveness and defect detection rate,"This paper first reasons on understanding software frameworks for defect detection, and then presents an experimental research for comparing the effectiveness and defect detection rate of code-reading techniques, once applied to C++ coded object-oriented frameworks. We present and discuss the functionality-based approach to framework understanding. Then, we present an experiment that compared three reading techniques for inspection of software frameworks. Two of those reading techniques, namely checklist-based reading, and systematic order-based reading, were adopted from scientific literature, while the third one, namely functionality-based reading, was derived from the functionality-based approach. The results of the experiment are that (1) functionality-based reading is much more effective and efficient than checklist based reading. (2) Functionality-based Reading is significantly more effective and efficient than systematic order-based reading. (3) Systematic order-based reading performs significantly better than checklist based reading for what concerns defect detection rate. However, because we used checklist-based reading and systematic order-based reading quite as they are, with limited adaptation to frameworks, it is too early to draw strong conclusions from the experiment results and improving and replicating this study is strongly recommended.",2004,0,
555,556,Fault detection in IP-based process control networks using data mining,"Industrial process control IP networks support communications between process control applications and devices. Communication faults in any stage of these control networks can cause delays or even shutdown of the entire manufacturing process. The current process of detecting and diagnosing communication faults is mostly manual, cumbersome, and inefficient. Detecting early symptoms of potential problems is very important but automated solutions do not yet exist. Our research goal is to automate the process of detecting and diagnosing the communication faults as well as to prevent problems by detecting early symptoms of potential problems. To achieve our goal, we have first investigated real-world fault cases and summarized control network failures. We have also defined network metrics and their alarm conditions to detect early symptoms for communication failures between process control servers and devices. In particular, we leverage data mining techniques to train the system to learn the rules of network faults in control networks and our testing results show that these rules are very effective. In our earlier work, we presented a design of a process control network monitoring and fault diagnosis system. In this paper, we focus on how the fault detection part of this system can be improved using data mining techniques.",2009,0,
556,557,Investigating effects of neutral wire and grounding in distribution systems with faults,"In some applications, like fault analysis, fault location, power quality studies, safety analysis, loss analysis, etc., knowing the neutral wire and ground currents and voltages could be of particular interest. In order to investigate the effects of neutrals and system grounding on the operation of distribution feeders with faults, a hybrid short circuit algorithm is generalized. In this novel use of the technique, the neutral wire and assumed ground conductor are explicitly represented. Results obtained from several case studies using the IEEE 34-node test network are presented and discussed.",2004,0,
557,558,On Line Fault Detection and an Adaptive Algorithm to Fast Distance Relaying,"This paper presents the design of an hybrid scheme of wavelet transforms and an adaptive Fourier filtering technique for on line fault detection and phasor estimation to fast distance protection of transmission lines. The wavelet transform is used as a signal processing tool. The sampled voltage and current signals at the relay location are decomposed using wavelet transform-Multi Resolution Analysis (MRA). The decomposed signals are used for the fault detection and as input to the phasor estimation algorithm. The phasor estimation algorithm possesses the advantage of recursive computing and a decaying dc offset component is removed from fault signals by using an adaptive compensation method. Fault detection index and a variable data window scheme are embedded in the algorithm. The proposed scheme provides capability for fast tripping decision, taking accuracy into account. Extensive simulation tests and comparative evaluation presented prove the efficacy of the proposed scheme in distance protection.",2008,0,
