record_id,Unnamed: 0,title,author,abstract,publication_year,doi,key,label_included,search,atd
61,60,Modeling relapse in unipolar depression: the effects of dysfunctional cognitions and personality disorders.,"Ilardi, S. S.; Craighead, W. E.; Evans, D. D.","Survival analytic models were used to determine the effects of Axis II pathology and dysfunctional cognitions on depressive relapse in a sample of 50 depressed inpatients followed 33 to 84 months (M = 49.9) postdischarge. In analyses based on follow-up interview measures, expected remission duration among patients without personality disorders was approximately 7.4 times longer than among patients with Axis II comorbidity. Attributional style also accounted for unique variance in the relapse model, with adaptive positive event attributions inversely related to relapse probability. Neither dysfunctional attitudes nor negative event attributions were significantly related to relapse. Dimensional Axis II Cluster B and C pathology ratings were associated with decreased survival time, whereas Cluster A pathology was associated with increased survival. Among measures obtained during index hospitalization, only the dimensional rating of Axis II pathology was significantly predictive, with a cumulative 8 \% decrease in expected survival for each Axis II criterion item met.",1997.0,,WXCPR7J8,1,cognitive,449.0
45,44,Recurrence of MDD: a prospective study of personality pathology and cognitive distortions.,"Craighead, W. Edward; Sheets, Erin S.; Craighead, Linda Wilcoxon; Madsen, Joshua W.","Major depressive disorder (MDD) is characterized by a high risk of recurrence, especially among individuals whose initial episode occurs during adolescence. Identifying predictors of recurrence of MDD among young samples is therefore of paramount clinical importance. Survival analytic models were used to evaluate the effects of dysfunctional cognitions and Axis II personality pathology on MDD recurrence in a sample of 130 previously, but not currently, depressed young adults. Participants were initially assessed for depression, dysfunctional attitudes, and personality pathology during their first semester in college and then reevaluated via the Longitudinal Interval Follow-up Evaluation interview every 6 months for 18 months. Baseline level of depressive symptoms significantly (HR-1.07, p = .002) predicted recurrence of MDD. In the survival analyses with baseline level of depression serving as a current mood state covariate, overall personality pathology (HR-1.04, p \textless .05), but not cognitive distortions, uniquely predicted MDD recurrence. In similar analyses, none of the specific DSM-IV personality disorder cluster scores uniquely predicted recurrence. We discussed the theoretical, empirical, and clinical implications of these findings, and we noted the limitations of the study.",2011.0,10.1037/a0020456,2Z72I6DZ,1,cognitive,450.0
50,49,Negative Self-Referential Processing Predicts the Recurrence of Major Depressive Episodes,"LeMoult, Joelle; Kircanski, Katharina; Prasad, Gautam; Gotlib, Ian H.","Most individuals who develop major depressive disorder (MDD) will experience a recurrent depressive episode; we know little, however, about cognitive mechanisms that increase the likelihood of recurrence. In the current study we examined whether negatively biased self-referential processing, negative life events, baseline depressive symptoms, and psychotropic medication use predicted the onset of a subsequent depressive episode in a longitudinal study of women with a history of recurrent MDD. Higher levels of depressive symptoms at baseline predicted experiencing a greater number of negative life events, which, in turn, tended to predict recurrence of depression. It is important that after accounting for other associations, negatively biased self-referential processing contributed unique variance to the likelihood of experiencing a depressive episode over the next 3 years. Thus, negatively biased self-referential processing appears to be a significant risk factor for the recurrence of depressive episodes and may be an important target for interventions aimed at preventing future episodes.",2017.0,10.1177/2167702616654898,J6YHQ5IN,1,missing,457.0
26,25,Cognitive and affective trait and state factors influencing the long-term symptom course in remitted depressed patients,"Timm, C.; Ubl, B.; Zamoscik, V.; Ebner-Priemer, U.; Reinhard, I.; Huffziger, S.; Kirsch, P.; Kuehner, C.","BACKGROUND: Major depressive disorder (MDD) is characterized by a high risk for relapses and chronic developments. Clinical characteristics such as residual symptoms have been shown to negatively affect the long-term course of MDD. However, it is unclear so far how trait repetitive negative thinking (RNT) as well as cognitive and affective momentary states, the latter experienced during daily-life, affect the long-term course of MDD. METHOD: We followed up 57 remitted depressed (rMDD) individuals six (T2) and 36 (T3) months after baseline. Clinical outcomes were time to relapse, time spent with significant symptoms as a marker of chronicity, and levels of depressive symptoms at T2 and T3. Predictors assessed at baseline included residual symptoms and trait RNT. Furthermore, momentary daily life affect and momentary rumination, and their variation over the day were assessed at baseline using ambulatory assessment (AA). RESULTS: In multiple models, residual symptoms and instability of daily-life affect at baseline independently predicted a faster time to relapse, while chronicity was significantly predicted by trait RNT. Multilevel models revealed that depressive symptom levels during follow-up were predicted by baseline residual symptom levels and by instability of daily-life rumination. Both instability features were linked to a higher number of anamnestic MDD episodes. CONCLUSIONS: Our findings indicate that trait RNT, but also affective and cognitive processes during daily life impact the longer-term course of MDD. Future longitudinal research on the role of respective AA-phenotypes as potential transdiagnostic course-modifiers is warranted.",2017.0,10.1371/journal.pone.0178759,LKYETG4X,1,additional,459.0
38,37,Predicting recurrence of major depressive disorder in young adults: An 18-month prospective study.,"Hart, Alisha B.","Sixty-five young adults with remitted major depression (MDD) were followed for up to 18 months; 40 \% suffered a recurrence of MDD. Survival analyses were used to identify predictors of recurrence, so that individuals at greatest risk can be targeted for intervention. Potential predictors were grouped into 3 categories: non-mood psychopathology (Axis II; current Axis I diagnosis; lifetime Axis 1 diagnosis); depression-specific clinical features (number of MDD episodes; past treatment for MDD; suicidality); and, cognitive and interpersonal constructs (hope; dysfunctional attitudes; interpersonal problems). Only personality pathology (measured via the International Personality Disorder Examination, IPDE) significantly predicted hazard of MDD recurrence. The IPDE total dimensional score and dimensional scores on Clusters A and B (but not C) were associated with hazard of recurrence. Implications and methodological considerations were discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",2001.0,,474EHINZ,1,cognitive,465.0
24,23,Predicting recurrence of major depressive disorder in young adults: a prospective study.,"Hart, A. B.; Craighead, W. E.; Craighead, L. W.","Sixty-five young adults with remitted major depressive disorder (MDD) were followed for 18 months. Recurrence of MDD was reported by 41.5 \% of the initial sample and 49.1 \% of those who completed the study (n = 53). Survival analyses were used to identify predictors of recurrence so that individuals at greatest risk could be targeted for intervention. Potential predictors included measures of comorbid psychopathology (Axis II pathology, and current and lifetime nonmood Axis I diagnoses), depression-specific clinical features (number of episodes, past treatment, and suicidality), and self-reported cognitive and interpersonal constructs (hope, dysfunctional attitudes, and interpersonal problems). Only personality pathology (specifically, the total dimensional and Cluster B dimensional scores on the International Personality Disorder Examination) significantly predicted hazard of recurrence.",2001.0,,SZASCKDE,1,cognitive,469.0
15,14,Recurrence of major depressive disorder and its predictors in the general population: results from the Netherlands Mental Health Survey and Incidence Study (NEMESIS).,"Hardeveld, F.; Spijker, J. and","BACKGROUND: Knowledge of the risk of recurrence after recovery from major depressive disorder (MDD) in the general population is scarce. METHOD: Data were derived from 687 subjects in the general population with a lifetime DSM-III-R diagnosis of MDD but without a current major depressive episode (MDE) or dysthymia. Participants had to be at least 6 months in remission, and were recruited from The Netherlands Mental Health Survey and Incidence Study (NEMESIS), using the composite international diagnostic interview (CIDI). Recency and severity of the last MDE were assessed retrospectively at baseline. Recurrence of MDD was measured prospectively during the 3-year follow-up. Kaplan-Meier survival curves were used to measure time to recurrence. Determinants of time to recurrence were analyzed using proportional hazard models. RESULTS: The estimated cumulative recurrence of MDD was 13.2 \ \% \ at 5 years, 23.2 \ \% \ at 10 years and 42.0 \ \% \ at 20 years. In bivariate analysis, the following variables predicted a shorter time to recurrence: younger age, younger age of onset, higher number of previous episodes, a severe last depressive episode, negative youth experiences, ongoing difficulties before recurrence and high neuroticism. Multivariably, younger age, a higher number of previous episodes, a severe last depressive episode, negative youth experiences and ongoing difficulties remained significant. CONCLUSIONS: In this community sample, the long-term risk of recurrence was high, but lower than that found in clinical samples. Subjects who had had an MDE had a long-term vulnerability for recurrence. Factors predicting recurrence included illness- and stress-related factors.",2013.0,10.1017/S0033291712002395,WP4DWLKK,1,personality,476.0
37,36,Personality disorders predict relapse after remission from an episode of major depressive disorder: a 6-year prospective study.,"Grilo, Carlos M.; Stout, Robert L.; Markowitz, John C.; Sanislow, Charles A.; Ansell, Emily B.; Skodol, Andrew E.; Bender, Donna S.; Pinto, Anthony; Shea, M. Tracie; Yen, Shirley; Gunderson, John G.; Morey, Leslie C.; Hopwood, Christopher J.; McGlashan, Thomas H.","OBJECTIVE: To examine prospectively the course of major depressive disorder (MDD) and to test for the moderating effects of personality disorder (PD) comorbidity on relapse after remission from an episode of MDD. METHOD: Participants were 303 patients (196 women and 107 men) with current DSM-IV-diagnosed MDD at baseline enrollment in the Collaborative Longitudinal Personality Disorders Study. Major depressive disorder and Axis I psychiatric disorders were assessed with the Structured Clinical Interview for DSM-IV, and Axis II PDs were assessed with the Diagnostic Interview for DSM-IV Personality Disorders. The course of MDD was assessed with the Longitudinal Interval Follow-up Evaluation at 6 and 12 months and then yearly through 6 years. Survival analyses were used to analyze time to remission and time to relapse. The study was conducted from July 1996 to June 2005. RESULTS: Of 303 patients, 260 (86 \ \% \ ) remitted from MDD; life table survival analyses revealed that patients with MDD who had PDs at baseline had significantly longer time to remission from MDD than patients without PDs. Among the 260 patients whose MDD remitted, 183 (70 \ \% \ ) relapsed. Patients with MDD with PDs-specifically those with borderline and obsessive-compulsive PDs-at baseline had significantly shorter time to relapse than patients with MDD without PDs. Cox proportional hazards regression analyses revealed that the presence of PDs at baseline (hazard ratio = 1.5) and recurrent-type MDD (hazard ratio = 2.2), but not sex (hazard ratio = 1.03) or dysthymic disorder (hazard ratio = 0.97), significantly predicted time to relapse. CONCLUSIONS: Personality disorders at baseline were robust predictors prospectively of accelerated relapse after remission from an episode of MDD. Personality disorders at baseline significantly moderated eventual time to relapse in MDD among patients who remitted from an episode of MDD, even when controlling for other potential negative prognostic predictors.",2010.0,10.4088/JCP.08m04200gre,UNA2JESH,1,personality,477.0
31,30,"Vulnerability before, during, and after a major depressive episode: a 3-wave population-based study.","Ormel, Johan; Oldehinkel, Albertine J.; Vollebergh, Wilma","BACKGROUND: Vulnerability as defined by high levels of neuroticism, low self-esteem, and poor coping skills characterizes individuals with a history of major depressive episodes (MDEs). OBJECTIVE: To separate postmorbid vulnerability into (1) trait effects (ie, the continuation of premorbid vulnerability); (2) state effects of subthreshold (residual) symptoms on personality or its perception; and/or (3) scar effects (ie, negative personality change that develops during an MDE and persists beyond MDE remission). METHODS: Data come from the Netherlands Mental Health Survey and Incidence Study, a prospective Dutch psychiatric population-based survey. We obtained psychiatric (Composite International Diagnostic Interview) and personality data on neuroticism, depressive coping style, self-esteem, and mastery from 4796 respondents at 3 time points (T1, T2, and T3), 12 and 24 months apart. Between- and within-subjects differences were tested with repeated-measures analysis of variance and adjusted for sex, age, and time. RESULTS: After T1, 409 respondents developed an MDE, of whom 334 were MDE-free at T3. In comparison with individuals without any lifetime MDE, the 262 subjects with a first MDE had higher premorbid T1 vulnerability scores on each personality measure (0.38-0.83 effect size units). During the MDE, vulnerability scores further increased (0.33-0.52 effect size units) but returned to premorbid levels after MDE remission. We found no scar effects among subgroups with severe or long-lasting MDEs. Subthreshold residual symptoms at T3 biased comparisons between T1 and T3 if the premorbid period of T1 to MDE onset was longer than the postmorbid period of MDE remission to T3, misleadingly suggesting scar effects. We obtained similar results in the 147 subjects with recurrent MDEs. CONCLUSIONS: There was no evidence of a negative change from premorbid to postmorbid assessment for any of the personality traits. Postmorbid vulnerability reflected the continuation of premorbid vulnerability. Pre-post MDE comparisons are sensitive to prodromal and residual symptoms. Our findings suggest 2 independent simultaneous processes: (1) the ongoing expression of vulnerability as a personality deviance; and (2) synchrony of change between severity of depressive symptoms and personality deviance.",2004.0,10.1001/archpsyc.61.10.990,KYPB9HTF,1,cognitive,486.0
18,17,Positive and negative life events and personality traits in predicting course of depression and anxiety.,"Spinhoven, P.; Elzinga, B. M.; Hovens, J. G. F. M.; Roelofs, K.; van Oppen, P.; Zitman, F. G.; Penninx, B. W. J. H.","OBJECTIVE: To examine the prognostic value of personality dimensions and negative and positive life events for diagnostic and symptom course trajectories in depressive and anxiety disorder. METHOD: A total of 1209 subjects (18-65 years) with depressive and/or anxiety disorder were recruited in primary and specialized mental health care. Personality dimensions at baseline were assessed with the NEO-FFI and incidence and date of life events retrospectively with a structured interview at 2-year follow-up. DSM-IV-based diagnostic interviews as well as life chart assessments allowed course assessment at both the diagnostic and symptom trajectory level over 2 years. RESULTS: Life events were significantly related to diagnostic and symptom course trajectories of depression and anxiety also after correcting for sociodemographic and clinical characteristics. Only negative life events prospectively predicted longer time to remission of depressive disorder. Prospective associations of neuroticism and extraversion with prognosis of anxiety and depression were greatly reduced after correcting for baseline severity and duration of index disorder. Personality traits did not moderate the effect of life events on 2-year course indicators. CONCLUSIONS: Negative life events have an independent effect on diagnostic and symptom course trajectories of depression and to a lesser extent anxiety unconfounded by sociodemographic, clinical, and personality characteristics.",2011.0,10.1111/j.1600-0447.2011.01753.x,7BGWZTMX,1,personality,490.0
59,58,Multiple risk factors predict recurrence of major depressive disorder in women,"van Loo, Hanna M.; Aggen, Steven H.; Gardner, Charles O.; Kendler, Kenneth S.","Background It is difficult to predict recurrence of depressive episodes in patients with major depression (MD): evidence for many risk factors is inconsistent and general prediction algorithms are lacking. The aim of this study was to develop a prediction model for recurrence of depressive episodes in women using improved methodology. Methods We used prospective data from a general population sample of female twins with a last-year MD episode (n=194). A rich set of baseline predictors was analyzed with Cox proportional hazards regression subject to elastic net regularization to find a model predicting recurrence of depressive episodes. Prediction accuracy of the model was assessed in an independent test sample (n=133), which was limited by the unavailability of a number of key predictors. Results A wide variety of risk factors predicted recurrence of depressive episodes in women: depressive and anxiety symptoms during the index episode, the level of symptoms at the moment of interview, psychiatric and family history, early and recent adverse life events, being unmarried, and problems with friends and finances. Kaplan Meier estimated survival curves showed that the model differentiated between patients at higher and lower risk for recurrence; estimated areas under the curve were in the range of 0.61–0.79. Limitations Despite our rich set of predictors, certain potentially relevant variables were not available, such as biological measures, chronic somatic diseases, and treatment status. Conclusions Recurrence of episodes of MD in women is highly multifactorial. Future studies should take this into account for the development of clinically useful prediction algorithms.",2015.0,10.1016/j.jad.2015.03.045,GTYLP2D6,1,missing,500.0
60,59,"Dependency, matching adversities, length of survival and relapse in major depression.","Lam, D. H.; Green, B.; Power, M. J.; Checkley, S.","This paper reports the 1-year follow-up of a sample of depressed patients. Social cognitive variables obtained during the index episode, including ideal emotional support, roles and goals investment in various domains and dysfunctional attitudes were used to predict subjects' likelihood for subsequent relapse. More subjects who experienced severe life events in the year were found to have relapsed. However, the predictive value of life events was improved if adversity was in the most invested domain according to the roles and goals questionnaire that subjects filled in during their index episode (matching adversity). Subjects who experienced matching adversity had a 3-fold chance of relapse compared with subjects with nonmatching adversity. The majority of the matching events were in the interpersonal domain. Levels of dysfunctional attitudes alone did not predict relapse. However, matching adversity and the dependency subscale of the dysfunctional attitude scale contributed significantly both to whether or not subjects relapsed and to the number of weeks subjects survived before they relapsed. The higher the level of dependency dysfunctional attitudes, the sooner subjects relapsed. The findings of the follow-up study supported the importance of psychological and social factors in determining relapse.",1996.0,,AIY8LSHA,1,cognitive,503.0
56,55,"Cognitive Vulnerability, Lifetime Risk, and the Recurrence of Major Depression in Graduate Students.","Mongrain, Myriam; Blackburn, Susan","The main purpose of this study was to determine the contribution of cognitive risk variables for previous episodes of major depression and for the recurrence of the disorder in a sample of university graduate students (n = 97). Participants were diagnosed with at least one prior episode of major depression and were assessed again 16 months later (n = 77). Consistent with previous findings (Alloy et al., 2000. Journal of Abnormal Psychology, 109, 403-418), cognitive measures including dysfunctional attitudes and a negative attributional style were associated with a greater number of previous episodes of depression, controlling for mood, neuroticism, rumination, sociotropy, and autonomy. Cognitive vulnerability in the achievement domain as well as neuroticism and sociotropy were uniquely related to a greater number of previous episodes of depression. Negative attributions and autonomy predicted the recurrence of the disorder, controlling for past history of depression and all other variables. These findings suggest that the autonomous personality style and negative attributions are particularly pernicious for the recurrence of depression in graduate students. The cognitive variables were not related to anxiety diagnoses, but did predict Axis 2 disorders. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,5HWKK3YB,1,cognitive,534.0
7,6,An evaluation of an integrated model of relapse in depression.,"Backs-Dermott, Barbara J.; Dobson, Keith S.; Jones, Shannon L.","BACKGROUND AND AIM: The present study evaluated an integrated model of the role of psychosocial factors in the prediction of relapse of Major Depressive Disorder over a one-year follow-up period. METHODS AND ANALYSES: A range of established variables, including life stress, cognitive-personality vulnerability factors, social support, and coping responses, were simultaneously considered in a series of prediction models, in an adult female sample of remitted depressed individuals. RESULTS: It was determined that interpersonal marked difficulties, social support, and emotion-oriented and avoidance-oriented coping provided the best-fitting and most parsimonious predictive model for depressive relapse at one-year follow-up. CONCLUSIONS: The examination of multifactorial models of risk represents a promising avenue for future research and theory development.",2010.0,10.1016/j.jad.2009.11.015,2SBHSG6Y,1,cognitive,558.0
14,13,"Dysfunctional Attitudes and Episodes of Major Depression: Predictive Validity and Temporal Stability in Never-Depressed, Depressed, and Recovered Women","Otto, M. W.; Teachman, B. A.; Cohen, L. S.; Soares, C. N.; Vitonis, A. F.; Harlow, B. L.","In a large, community-based sample of women (N = 750), the authors examined the nature of associations between dysfunctional attitudes and depression. Dysfunctional attitudes were evaluated both as a vulnerability factor for depression and as a consequence of depression. A link was found between past depression and baseline elevations in dysfunctional attitudes that was independent of current subsyndromal symptoms, but intensification of dysfunctional attitudes following prospectively evaluated episodes of depression (depressive scarring ) was not observed. Although baseline dysfunctional attitudes predicted an episode of major depression over 3 years of prospective study, this prediction, considered alone or in interaction with negative life events, was redundant with that offered by history of past depression. Further, no significant prediction was evident for the Dysfunctional Attitude Scale (A. N. Weissman \& A. T. Beck, 1978) when the formerly depressed and never-depressed cohorts were considered separately. Implications for cognitive theories are discussed. \textcopyright 2007 American Psychological Association.",2007.0,10.1037/0021-843X.116.3.475,GDLLVBIM,1,diathesis,575.0
54,53,"Mood induced cognitive and emotional reactivity, life stress, and the prediction of depressive relapse.","Lethbridge, Ros; Allen, Nicholas B.","This study examined a group of participants who were fully remitted from a previous episode of major depressive disorder, and evaluated the role of cognitive and emotional reactivity to a mood challenge, and life stress in the prediction of relapse. Fifty-two participants were evaluated during remission, and their reactivity (i.e., change in dysfunctional attitudes and emotional state) to a depressed mood induction was evaluated. The cohort was followed up 12 months after the initial assessment. Thirty-five percent of the sample experienced a relapse during the follow-up period. Relapse was predicted by higher rates of life stress, and lower levels of emotional reactivity (specifically less reduction in happiness) to the mood induction during the initial assessment. Cognitive reactivity to the mood induction did not predict relapse, nor did the interaction between cognitive reactivity and life stress. These findings are discussed in terms of recent literature suggesting that depression is associated with insensitivity to emotion context, such that depressed individuals display blunted emotional responses to affective stimuli, including sadness-inducing stimuli. These findings suggest that insensitivity to emotional context may also be a characteristic of euthymic individuals at risk of relapse.",2008.0,10.1016/j.brat.2008.06.011,48ZCG8IC,1,cognitive,577.0
44,43,Cognitive and life stress predictors of relapse in remitted unipolar depressed patients: test of the congruency hypothesis.,"Segal, Z. V.; Shaw, B. F.; Vella, D. D.; Katz, R.","Remitted depressed subjects (N = 59) were followed longitudinally to determine whether dependent or self-critical persons are more vulnerable to relapse after exposure to life events that have a bearing on interpersonal or achievement concerns. Regression analyses indicated that congruency effects, as measured by the occurrence of achievement-related adversity in the lives of self-critical subjects, accounted for a significant increment in relapse variance over each variable entered singly. When data from the 2 months just before relapse were analyzed, some evidence of congruency effects in dependent subjects experiencing interpersonal-related adversity was obtained. These findings highlight the dimensional qualities of life even impact and call for greater differentiation in modeling the activation of a diathesis and precipitation of depression after life stress.",1992.0,,2DVKT87D,1,cognitive,606.0
10,9,Personality and social support as predictors of first and recurrent episodes of depression.,"Noteboom, Annemieke; Beekman, Aartjan T. F.; Vogelzangs, Nicole; Penninx, Brenda W. J. H.","BACKGROUND: Depression is a prevalent psychiatric disorder with high personal and public health consequences, partly due to a high risk of recurrence. This longitudinal study examines personality traits, structural and subjective social support dimensions as predictors of first and recurrent episodes of depression in initially non-depressed subjects. METHODS: Data were obtained from the Netherlands Study of Depression and Anxiety (NESDA). 1085 respondents without a current depression or anxiety diagnosis were included. 437 respondents had a prior history of depression, 648 did not. Personality dimensions were measured with the NEO-FFI, network size, partner-status, negative and positive emotional support were measured with the Close Person Questionnaire. Logistic regression analyses (unadjusted and adjusted for clinical variables and sociodemographic variables) examined whether these psychosocial variables predict a new episode of depression at two year follow up and whether this differed among persons with or without a history of depression. RESULTS: In the unadjusted analyses high extraversion (OR:.93, 95 \ \% \ CI (.91-.96), P \ \textless \ .001), agreeableness (OR:.94, 95 \ \% \ CI (.90-.97), P \ \textless \ .001), conscientiousness (OR:.93, 95 \ \% \ CI (.90-.96), P \ \textless \ .001) and a larger network size (OR:.76, 95 \ \% \ CI (.64-.90), P=.001) significantly reduced the risk of a new episode of depression. Only neuroticism predicted a new episode of depression in both the unadjusted (OR:1.13, 95 \ \% \ CI (1.10-1.15), P \ \textless \ .001) and adjusted analyses (OR:1.06, 95 \ \% \ CI (1.03-1.10), P \ \textless \ .001). None of the predictors predicted first or recurrent episodes of depression differently. LIMITATIONS: we used a relatively short follow up period and broad personality dimensions. CONCLUSIONS: Neuroticism seems to predict both first and recurrent episodes of depression and may be suitable for screening for preventive interventions.",2016.0,10.1016/j.jad.2015.09.020,LUHSYTDF,1,personality,627.0
8,7,"The influence of psychopathology, personality, and marital interaction on the short-term course of major depression.","Mundt, C.; Kronmuller, K. T.; Backenstrass, M.; Reck, C.; Fiedler, P.","By means of an aggregated variables design the domains of 'psychopathology', 'personality', and 'social interaction' were weighted according to their impact on the 2-year course of 50 patients with unipolar major depression. Preindex course ranked highest, asthenic personality second. Variables of social interaction disappeared in the second-order logistic regression. These findings fit in well with the recent literature. They are interpreted in terms of habituation processes and residual personality changes which lower the vulnerability threshold for relapse and unfavorable course. As a consequence of this conclusion early relapse prevention would be most important.",1998.0,,UF5F6JV6,1,personality,633.0
22,21,Factors predicting the long-term illness course in a cohort of depressed inpatients.,"Kuehner, Christine; Huffziger, Silke","Depressed psychiatric inpatients show particularly high rates of recurrence and chronicity. To identify predictors of their long-term illness course is of high importance for tertiary prevention. We followed up 68 unipolarly depressed psychiatric inpatients 1, 6, 42, and 66 months after discharge. Outcomes included time spent in episodes, time to relapse/recurrence, and psychosocial functioning during the prospective 5.5-year interval. Predictors included demographic, clinical, cognitive vulnerability, and social support variables assessed at baseline. During the total observation period, 12 \% of patients spent \textless 50 \% of time in remission, and 55 \% of those remitted at post-discharge baseline suffered a relapse or recurrence. Mean psychosocial functioning was below normal functioning at all assessments. Depression levels after discharge and unsatisfactory relationships within the support network predicted all outcomes. Furthermore, early onset, longer episode duration prior to study entry, and state orientation predicted time spent in episodes. Further predictors of time to recurrence included number of previous hospitalizations and lack of psychotherapy after discharge. Long-term psychosocial functioning was additionally predicted by previous hospitalizations, duration of index episode, and state orientation. Our results demonstrate a highly recurrent and chronic illness course in depressed psychiatric inpatients. Identified predictors point to the need of treating depressive episodes to full remission. Psychological interventions should explicitly address patients' interpersonal needs and possible deficits.",2013.0,10.1007/s00406-012-0379-7,WAMN8PCN,1,cognitive,651.0
13,12,Longitudinal follow-up of unipolar depressives: An investigation of predictors of relapse.,"Gonzales, Linda R.; Lewinsohn, Peter M.; Clarke, Gregory N.","Conducted longitudinal interval follow-up evaluations, using the method described by R. Shapiro and M. Keller (unpublished), with 113 19-60 yr old unipolar depressives who had completed a cognitive-behavioral intervention in an examination of 1- to 3-yr outcomes and risk factors for relapse. Ss were administered the Beck Depression Inventory, the Schedule for Affective Disorders and Schizophrenia, and a life satisfaction scale. 59, 28, and 26 Ss were assigned to major depressive, intermittent depressive, and double depressive categories, respectively, according to pretreatment symptomatology and the Research Diagnostic Criteria. Results indicate that the recovery rate of the major depressives (75 \% ) was significantly higher than that of the intermittent depressives (43 \% ) or that of the superimposed depressives (27 \% ). Significant predictors of relapse, accounting for 38 \% of the variance, included the number of previous episodes of depression, family history, poor health, history of depression in 1st-degree relatives, dissatisfaction with major life roles, depression level at entry to the study, and age. (37 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,UHC7VM8L,1,behavior,676.0
12,11,"Is Experiential Avoidance a Mediating, Moderating, Independent, Overlapping, or Proxy Risk Factor in the Onset, Relapse and Maintenance of Depressive Disorders?","Spinhoven, P.; Drost, J.; de Rooij, M.; van Hemert, A. M.; Penninx, B. W. J. H.","Our study aim was to investigate how experiential avoidance ‘works together' with bordering psychological constructs (i.e., rumination, worry and neuroticism) in predicting the onset, relapse and maintenance of depressive disorders. We performed a longitudinal cohort study with repeated assessments after 2 and 4 years in a sample of 737 persons with a 6-month recency dysthymic and/or major depressive disorder, a sample of 1150 remitted persons with a history of previous depressive disorders; and a sample of 626 persons with no 6-month recency depressive or anxiety disorders and no previous depressive disorders. Experiential avoidance predicted onset, relapse as well as maintenance of depressive disorders during the 4-year follow-up period. However, after controlling for rumination, worry and neuroticism, experiential avoidance no longer significantly predicted onset, relapse or maintenance of depressive disorders in contrast to repetitive thinking in the form of rumination or worry. Experiential avoidance also did not mediate or moderate the effect of rumination, worry and neuroticism.",2016.0,10.1007/s10608-015-9747-8,AIMEREX6,1,cognitive_additional,684.0
28,27,Temperament and character as predictors of recurrence in remitted patients with major depression: a 4-year prospective follow-up study.,"Asano, Tadashi; Baba, Hajime; Kawano, Rumiko; Takei, Hiroto; Maeshima, Hitoshi; Takahashi, Yukina; Suzuki, Toshihito; Arai, Heii","The aim of the present study was to examine whether the specific personality traits, Harm-Avoidance (HA) and Self-Directedness (SD) as measured by the Temperament and Character Inventory (TCI), were predictive for subsequent depressive episodes in remitted patients with major depressive disorders (MDDs) over a 4-year follow-up. A total of 109 inpatients with MDD participated in this study. The subjects completed the TCI when they were assessed to be in remission. They were divided into high or low HA groups and high or low SD groups, as discriminated by the quartile value. A total of 69 patients were followed-up over a 4-year period or until recurrence. Both Kaplan-Meier analysis and Coxs proportional hazards regression analysis indicated that patients with a low SD score had a significantly shorter time to recurrence from remission than patients with a high SD score even when some prognostic predictors were controlled for. In contrast, HA was not found to be a predictor of recurrence for future depressive episodes. A part of MDD patients with low scores in Self-Directedness are likely to develop depression over a subsequent period of time. Interventions that improve SD may help to delay recurrence of depression in MDD patients.",2015.0,10.1016/j.psychres.2014.12.017,X7L647BT,1,personality,785.0
43,42,Personality and outcome in depression: an 18-month prospective follow-up study.,"O'Leary, D.; Costello, F.",BACKGROUND: The relationship between personality and depressive illness is complex. The aim of this study was to assess whether the presence of a personality disorder or high neuroticism (N) scores predicted longer times to discharge or remission onset or higher risks of relapse for a cohort of depressed subjects admitted for the first time. METHODS: 100 consecutive subjects with ICD-10-defined depression were recruited on admission and followed up prospectively over an 18-month period. Personality function was rated using the informant-rated Standard Assessment of Personality in addition to the self-rated Maudsley Personality Inventory. Remission onset and relapse were defined operationally by scores on the Hamilton Rating Scale using recommended criteria. RESULTS: The presence of a personality disorder predicted longer times to remission onset. Personality trait accentuation did not. Higher end N-scores correlated with longer times to remission onset. Neither personality disorder nor high N-scores predicted relapse or discharge risk. Subjects with a personality disorder were treated as aggressively as those without but those with higher N-scores were not. LIMITATIONS: It is an in-patient sample. Fifteen subjects dropped out of follow-up and those who did so were more likely to have met criteria for two or more personality disorder categories or four or more traits from one personality disorder category. The analysis assumes that state and scar effects on N-scores were minimised. Treatment decisions were not controlled. CONCLUSIONS: These findings support the view that the presence of a personality disorder and high N-scores modify the short-term course to remission onset in depression.,2001.0,,NS8IIAUK,1,personality,794.0
